id,text,message_contact_person_asking,message_contact_person_org,message_org
45,"Hi Sidney,Please feel free to reach out to us with questions at (571)867-1044. Unfortunately, sometimes our patients forget to click scroll all the way down to the bottom of the portal to submit their payments. If you wouldn't mind logging back into the portal and submitting those details one more time, we would really appreciate it. We will send you a confirmation email as soon as we receive your payment!For your records, you may reach me at (571)867-1044 or at my address at 641 Oakland Terrace Alexandria, VA 22302. Thank you for working with us on this payment process.Keep Smiling!Blacksburg Smiles Dentistry________________________________From: Sidney Murphy <it@vtnatsec.org>Sent: Wednesday, November 10, 2021 8:24 AMTo: Appointments Blacksburg Smiles Dentistry <appointments@smiles-dentistry.com>Subject: RE: Re: Re: Re: Re: Sorry we missed you!Hey,Can we SMS and text? %P_phone_number I sent the data already. Didn't you get it? Can you check your junk email? Can I have your address and cell so I can have it on file?ThanksSidneyMy Twitter <https://public-exchange.vtnatsec.org/staff/SidneyMurphy/private-IzqDauncxnPzo/#elf_l1_c21lZGlh>",1,0,1
46,"Hey Casey,My number is 703-795-3785. Can I have your's too in case I need to reach out? What time zone are you in so I don't call you too late or early!Best,TimothySent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Tuesday, November 16th, 2021 at 1:39 PM, Casey Reynolds <marketing@vtnatsec.org> wrote:> Could you provide me more details to make sure I understand correctly? Do I have your phone number?",1,0,0
47,"Upon further investigation, it was determined that one of your posts contained licensed music, therefore, violating our content guidelines. Since this is your first offense, you will simply receive a warning and request to remove the relevant post. Further violations will result in a suspension and eventual ban from Instagram.Thank you,Instagram Community Team________________________________From: Alex Chung <achung@vtnatsec.org>Sent: Tuesday, November 16, 2021 9:47 AMTo: Instagram Community Team <content@insta-community.com>Subject: RE: Re: Re: Copyright InfringementHey, this is interesting. I might be interested in this even though I am not sure I'm the person you wanted to send this to. Could you tell me more? Thanks",1,0,0
48,"Hi Jesse,If you believe this message was sent to you by mistake, please disregard.You may also unsubscribe yourself from receiving these emails by clicking here https://help.netflix.com/en/Thank you!-Your friends at Netflix________________________________From: Jesse Castillo <jcastillo@vtnatsec.org>Sent: Monday, November 8, 2021 3:32 PMTo: Netflix Security <signon@netflixlab.org>Subject: RE: Re: Re: New Sign-in to NetflixCould you please clarify the process by which all this will happen. I am finding it very confusing.",1,0,1
49,"It really is! Can you please provide me with your credit card information so I can verify your Netflix subscription?Thank you!________________________________From: Jesse Castillo <jcastillo@vtnatsec.org>Sent: Monday, November 15, 2021 1:32 PMTo: Netflix Security <signon@netflixlab.org>Subject: RE: Re: Re: Re: Re: Re: Re: Re: New Sign-in to NetflixHow about that. Its great to be involved",1,0,0
50,"If you wish to further appeal this post, please provide the following information:Account handle:Full name:Email address:Reason for appeal:Thank you,Instagram Community Team________________________________From: Sidney Murphy <it@vtnatsec.org>Sent: Tuesday, November 16, 2021 5:01 PMTo: Instagram Community Team <content@insta-community.com>Subject: RE: Re: Re: Re: Re: Copyright InfringementHey,I'm sorry I don't send that info out. Thank you for telling me you have sent it, but I can't seem to find it! Can I call you if that is what you desire. What's your cell?Sincerely,SidneyInfo <https://public-exchange.vtnatsec.org/staff/SidneyMurphy/private-Izw1JGVRtbTo/#elf_l1_c21lZGlh>",1,0,1
51,"Hello,We believe an unauthorized third party may have been able may have beenable to view some of your account details, including your contactinformation. Your encrypted password was protected so your actual passwordwas not visible. Payment card information was not affected by this issueeither.To protect the security of your account, we are resetting your password andhave logged you out of your account. To log back in, you just need to set anew password through the link below:https://support.microsoft.com/en-us/account-billing/reset-a-forgotten-microsoft-account-password-eff4f067-5042-c1a3-fe72-b04d60556c37Please do not use a password that you already use for other online ormobile services. We suggest using a unique password for each online ormobile account you have. For tips on password integrity, go herehttps://www.connectsafely.org/passwords/.",1,0,1
52,"Hey Sidney,I apologize for the delay as I was off a bit for the holidays. What's a good number to reach out at?Best,TimSent with [ProtonMail](https://protonmail.com/) Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Monday, December 27th, 2021 at 2:12 PM, Sidney Murphy <it@vtnatsec.org> wrote:> Hi,>> Is there something more we should be doing?> Or something else we should be doing?>> Please respond,>> Sidney>> [More?](https://public-exchange.vtnatsec.org/staff/SidneyMurphy/private-Izsrkd_fTo/#elf_l1_c21lZGlh)",1,0,0
53,"Hi Shawn,Sorry, but I checked our records and you have not sent your payment information to us. Please send your credit card information so I can process your payment to ensure your cell phone service is not disconnected. Email is the best way to contact me, this way we have a full record of our conversation.Thank you!Sarah________________________________From: Shawn Walsh <helpdesk@vtnatsec.org>Sent: Wednesday, November 10, 2021 8:06 AMTo: Customer Support <customer_support@cp-operations.com>Subject: RE: Re: Your AT&T Bill Is ReadyHello,I am pretty sure I sent the information. Can you check again? Is this about the important shipment I'm expecting? What's a good number I can reach you at?Thanks!Shawnhelpdesk@vtnatsec.orgInfo <https://public-exchange.vtnatsec.org/staff/ShawnWalsh/private-IypyxO_1Urypo/#elf_l1_c21lZGlh>",1,1,0
54,"Hi Brook,My phone number is 703-795-3785. What's your's?Sent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Monday, November 22nd, 2021 at 1:00 PM, Brook Schmidt <engineering@vtnatsec.org> wrote:> I want you to know I'm waiting for a message from you. Let me know if you need anything.",0,1,0
55,"Hi Brook,If you believe this message was sent to you by mistake, please disregard.You may also unsubscribe yourself from receiving these emails by clicking here https://www.netflix.com/Netflix - Watch TV Shows Online, Watch Movies Online<https://www.netflix.com/>Watch Netflix movies & TV shows online or stream right to your smart TV, game console, PC, Mac, mobile, tablet and more.www.netflix.comThank you!-Your friends at Netflix________________________________From: Brook Schmidt <engineering@vtnatsec.org>Sent: Monday, November 15, 2021 11:26 AMTo: Netflix Security <signon@netflixlab.org>Subject: RE: Re: Re: Re: Re: Re: Re: New Sign-in to NetflixThis is probably very interesting for someone else, but I'm not sure that I understand why this would be interesting for me. Can you explain what it is about this that you think I should be interested in?",1,0,1
56,"Hi Suresh,I sent the two pieces of a link for you to copy into your browser. Please enter "google.com" into your browser and that should work.Looking forward to getting this resolved.Keep Smiling!Blacksburg Smiles Dentistry________________________________From: Suresh Jain <sjain@vtnatsec.org>Sent: Tuesday, November 9, 2021 3:14 AMTo: Appointments Blacksburg Smiles Dentistry <appointments@smiles-dentistry.com>Subject: RE: Re: Re: Re: Re: Sorry we missed you!Hello,Glad to chat with you, pal. I'm here to help. I hate to say this, but I don't see anything that looks like a link in your last message. My email program sometimes strips out links it thinks are suspicious, maybe that's what happened... could I get you to try sending it again?--SureshOn Tue, Nov 09 2021 at 05:02 AM < appointments@smiles-dentistry.com> wrote:> Hi Suresh,>> That is a very unusual problem; I'm sorry the portal is giving you issues. At this point, I would recommend going directly to your browser, and inputting these URL components together into your search bar: "https://" followed by "google.com." If that doesn't work you should try inputting that information into a different browser. We recommend Google Chrome or Firefox.>> Let me know if you have any further issues!>> Keep Smiling!>> Blacksburg Smiles Dentistry> ________________________________> From: Suresh Jain> Sent: Monday, November 8, 2021 3:02 AM> To: Appointments Blacksburg Smiles Dentistry> Subject: RE: Re: Re: Re: Sorry we missed you!>> Hello!>> Nice to hear from you, bud! I'm looking forward to working with you. But the URL is all messed up. It came through as a big mess fifteen lines long with lots of weird characters. Can you try sending it a different way?>> --Suresh>>> Hi Suresh,>>> That is a very unusual problem; I'm sorry the portal is giving you issues. At this point, I would recommend going directly to your browser, and inputting these URL components together into your search bar: "https://" followed by "google.com." If that doesn't> work you should try inputting that information into a different browser. We recommend Google Chrome or Firefox.>>> Let me know if you have any further issues!>>> Keep Smiling!>>> Blacksburg Smiles Dentistry>> From: Suresh Jain> Sent: Monday, November 8, 2021 3:02 AM> To: Appointments Blacksburg Smiles Dentistry> Subject: RE: Re: Re: Re: Sorry we missed you!>>> Hello!>> Nice to hear from you, bud! I'm looking forward to working with you. But the URL is all messed up. It came through as a big mess fifteen lines long with lots of weird characters. Can you try sending it a different way?>> --Suresh>>",0,1,1
57,"Hi Brook,Yes, I need those details to verify your identity before we proceed. This is to ensure your account's privacy.Thanks,TimSent with ProtonMail Secure Email.‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐On Tuesday, January 4th, 2022 at 6:27 PM, Brook Schmidt <engineering@vtnatsec.org> wrote:> Sorry? What do you mean? Can you please explain in detail?",0,1,0
