id,text,message_contact_person_asking,message_contact_person_org,message_org
111,"Dear Jane M. Tholt,Once again thank you for shopping with 1-800-FLOWERS.COM . At this time, we would like to provide you with delivery information regarding your order:Your order, 18754725 was delivered on 12/20.If you have any questions regarding your order, e-mail us at customerservice@1800flowers.com or call us at 1-800-468-1141.Sincerely,Meredith McArdleDirector of Customer ServiceIt may be the end of the year 2001, but it's the beginning of the holiday celebration at 1-800-FLOWERS.COM and there's a great gift waiting to happen!  Our holiday treasures will warm the hearts of your family and  friends - so wrap up this joyous season with a special gift for someone!Click the link below to visit our Holiday Gift Center,http://www.1800flowers.com/flowers/x_e.asp?r=psmsg&g=gift/holiday_gift.asp",1,1,0
112,"This report lists all customers that are going to receive a rejection letter from credit regarding their EnronOnline application.  If you want this process delayed so you can contact your customer or follow up with credit on behalf of your customer, please contact Claudia Clark at x39281 or Karen O'Day at x54135.  If they are not contacted, the rejection letter will be sent directly to the customer.PA Company Name:1.  Chandler Engineering Company, LLC",1,0,0
113,"THOLT, JANE M,?You have been selected to participate in the Mid Year 2001 Performance Management process.  Your feedback plays an important role in the process, and your participation is critical to the success of Enron's Performance Management goals.?To complete a request for feedback, access PEP at http://pep.enron.com and select Complete Feedback from the Main Menu.  You may begin providing feedback immediately and are requested to have all feedback forms completed by Friday, May 25, 2001. ?If you have any questions regarding PEP or your responsibility in the process, please contact the PEP Help Desk at:Houston:  1.713.853.4777, Option 4 or email: perfmgmt@enron.comLondon:  44.207.783.4040, Option 4 or email: pep.enquiries@enron.com ?Thank you for your participation in this important process. ?The following is a CUMULATIVE list of employee feedback requests with a status of "OPEN."  Once you have submitted or declined an employee's request for feedback, their name will no longer appear on this list.  NOTE: YOU WILL RECEIVE THIS MESSAGE EACH TIME YOU ARE SELECTED AS A REVIEWER. ?Employee Name:GROENEWOLD, SHANNONSULLIVAN, PATRICIA",1,0,1
114,"---------------------- Forwarded by Ina Rangel/HOU/ECT on 05/14/2001 01:01 PM ---------------------------Kimberly Bates05/14/2001 12:52 PMTo: Tammi DePaolis/Corp/Enron@ENRON, Ina Rangel/HOU/ECT@ECT, Airam Arteaga/Enron@EnronXGate, Laura Vuittonet/Enron@EnronXGate, Becky Young/Enron@EnronXGatecc:  Subject: ICE PresentationPam Anderson from Intercontinental Exchange will be giving an ICE presentation on May 22 in EB 32c2.  Please let me know if  you plan on attending.",1,0,0
115," -----Original Message-----From: 	Crenshaw, Shirley  Sent:	Thursday, October 25, 2001 2:15 PMTo:	Black, Tamara Jae; Rangel, Ina; Coneway, Betty J.Subject:	Presentation AnnouncementHello everyone:  Would you please forward this announcement to your groups?  I really appreciate your help!Thanks!Shirley Crenshaw*************************************************************************************************************************************************You are invited to attend the following presentation: PSIM: A Power Simulation ToolPSIM is a proprietary model developed by Enron Research Group.?	It takes Power, Gas, Weather and demand information into consideration and 	uses Monte-Carlo simulation to assess the expected deal value and risk distribution. ?	It evaluates complex electricity related contracts suchas Full Requirement  and load following contract. ?	It also provides a valuation tool for power assets and asset management deals.?	It works for both deal specific or portfolio issues.In this presentation we will show how the model can be used to deal with various types of contracts, explain the model structure and point out further applications. Date:		October 30, 2001Time: 	4:00 pmLocation: 	EB5C2Presenter: 	Alex HuangRegistration is required for a head count. Please call Shirley Crenshaw at 3-5290 to register.Pizza and soft drinks will be served. ",1,0,0
116,"Welcome to enerfax.comEnter Here| Free Domain Name Registration and Free Domain Name Forwarding by YourNameFree.com - Register your domain name.Your use of Yahoo! Groups is subject to the Yahoo! Terms of Service. ",0,0,1
117,"With ECS (Enron Center South) rapidly approaching completion, Enron is forced to change the numbering scheme on the existing Stentofon system.  To increase our capacity to support this expansion, we must increase the number of valid Stentofon address numbers.  Enron currently uses 100, 200, 300, 400, 500, 600 and 900 series numbers for the addresses.  In order to add more addresses to the system, Enron will be converting the dial plan from a three digit dialing system to a four digit dialing scheme on the Stentofon system.  This conversion is scheduled to occur on the weekend of May 18th.In efforts to minimize confusion, we will convert all Stentofon addresses in EB1 to a 4000 series number.    (i.e.  If your Stento number was 364, then your new number will be 4364.)  We will also change all speed dials to reflect the new dialing scheme.  Please instruct the users within your group of this change.Thank you for your understanding and cooperation.Regards, Darren AdamikMgr.-Trading Technology Enron Net Works, LLC 713.853.4764 Office713-853-9828 Faxmailto:darren.p.adamik@enron.com",1,1,0
118,"THOLT, JANE M,?You have been selected to participate in the Mid Year 2001 Performance Management process.  Your feedback plays an important role in the process, and your participation is critical to the success of Enron's Performance Management goals.?To complete a request for feedback, access PEP at http://pep.enron.com and select Complete Feedback from the Main Menu.  You may begin providing feedback immediately and are requested to have all feedback forms completed by Friday, May 25, 2001. ?If you have any questions regarding PEP or your responsibility in the process, please contact the PEP Help Desk at:Houston:  1.713.853.4777, Option 4 or email: perfmgmt@enron.comLondon:  44.207.783.4040, Option 4 or email: pep.enquiries@enron.com ?Thank you for your participation in this important process. ?The following is a CUMULATIVE list of employee feedback requests with a status of "OPEN."  Once you have submitted or declined an employee's request for feedback, their name will no longer appear on this list.  NOTE: YOU WILL RECEIVE THIS MESSAGE EACH TIME YOU ARE SELECTED AS A REVIEWER. ?Employee Name:BIKE, ANNEEVANS, TEDSHIM, YEUN SUNG",1,0,1
119,"[IMAGE][IMAGE]Last minute  shopping for Mom's gift is no problem at 1-800-FLOWERS.COM!  Our Last  Minute Mother's Day Collection has everything  a mother could love, so order now because you can  stillmake Mom's  day!  Or, check out our e-mmediate gift(sm)service: We'll send Mom an email picture of your  gift and a message - so she knows that her gift  will be arriving soon - and that she was in your  thoughts for her big day. Remember, at 1-800-FLOWERS.COM,  your timing is always perfect - even if it's at  the last minute. Happy Mother's Day!  Your friends at 1-800-FLOWERS.COMc?  Visit us online at 1800flowers.comor at AOL Keyword: 1800flowers P.S. We apologize in advance if  you have already unsubscribed from our email list.  Please allow for some processing time during this  busy season for us to remove your name. Thank  you for your patience. You are subscribed as:  JTHOLT@ECT.ENRON.COM?[IMAGE]  [IMAGE]  [IMAGE]  Fields of EuropeTMElegant WishesTMFrench CountrysideTM?  Electronic Greetings|Gift Certificates|Member Benefits|Gift FinderRemove Me|Contact Us|Security & Privacy|Disclaimer*|Store Locator[IMAGE]",1,0,1
120,"THOLT, JANE M,?You have been selected to participate in the Mid Year 2001 Performance Management process.  Your feedback plays an important role in the process, and your participation is critical to the success of Enron's Performance Management goals.?To complete a request for feedback, access PEP at http://pep.enron.com and select Complete Feedback from the Main Menu.  You may begin providing feedback immediately and are requested to have all feedback forms completed by Friday, May 25, 2001. ?If you have any questions regarding PEP or your responsibility in the process, please contact the PEP Help Desk at:Houston:  1.713.853.4777, Option 4 or email: perfmgmt@enron.comLondon:  44.207.783.4040, Option 4 or email: pep.enquiries@enron.com ?Thank you for your participation in this important process. ?The following is a CUMULATIVE list of employee feedback requests with a status of "OPEN."  Once you have submitted or declined an employee's request for feedback, their name will no longer appear on this list.  NOTE: YOU WILL RECEIVE THIS MESSAGE EACH TIME YOU ARE SELECTED AS A REVIEWER. ?Employee Name:EVANS, TED",1,0,1
121,"			[IMAGE]			Friday December 21, 2001	Petrocom   						[IMAGE]					[IMAGE]		[IMAGE]		 RIGZONE [IMAGE] [IMAGE] [IMAGE] 	[IMAGE]		[IMAGE]		home    | news    | search    | maps    | data    | jobs    | market    | store  	[IMAGE]					[IMAGE]		[IMAGE]		      [IMAGE] [IMAGE]      In This Issue [IMAGE]      [IMAGE]     [IMAGE]    Current Oil and Gas Industry News T! op Stories for the Past 7 Days Featured Events and Conferences What's in Store - Books & More     Featured Employment Opportunities Surplus Oilfield Equipment For Sale Worldwide Offshore Rig Utilization Oil & Gas Prices    [IMAGE]   [IMAGE]       Industry Headlines [IMAGE]      [IMAGE]       Gazprom To Borrow $100 Billion Rubles to Finance Exploration  Gazprom is seeking to borrow $100 billion rubles to finance exploration and increase natural gas output in 2002.  Oman to Cut Production by 40,000 bpd  Oman pledges to cut an additional 15,000 bpd bringing its total production cut to 40,000 bpd.    [IMAGE]   [IMAGE]  advertisement  Energy Graphics, Inc. announces the release of Version 5 of its INTELLEXTM Report oil and gas data reporting software for the PC.  This release contains major enhancements, including multi-color lease maps and the ability to create reports on field and reservoir data from a new database product named FieldBaseTM. For more information, visit the Energy Graphics web site  or send an email to bmccallum@energygraphics.com .           Exploration [IMAGE]      [IMAGE]     [IMAGE]  Petrobras Acquires 75% Stake in Block OPL324 Offshore Nigeria  Petrobras has inked a deal for a 30-year contract on block OPL324 offshore Nigeria.  The company would have a 75% interest in the block and serve as operator.  ENI and NNPC Form Exploration Joint Venture  ENI and Nigerian National Petroleum Corp. and formed an alliance to explore for Block 244 offshore Nigeria.  Shell Awards Landmark E?Data Contract  Landmark has been awarded a three-year E?data management contract by Shell.  Landmark will manage over two terabytes of seismic data using the PetroBank system.  Statoil Awards Transocean Searcher Mikkel Work  The Transocean Searcher will be headed to the Mikkel field during the third quarter of 2002 to drill and complet! e three wells for Statoil.    [IMAGE]   [IMAGE]       Production [IMAGE]      [IMAGE]     [IMAGE]  Statoil Orders Two More Carriers for Snohvit  Statoil and its partners have entered into an agreement with K-line and Mitsui for the construction of two new LNG carriers to be used on the Snohvit field in the Barents Sea.  Conoco Acquires Additional Interests Offshore Vietnam  Conoco Inc. announced its agreement with Statoil ASA to purchase a portion of its interests in the $1.3 billion Nam Con Son natural gas project, offshore Vietnam.    [IMAGE]   [IMAGE]       Company & Financial News [IMAGE]      [IMAGE]     [IMAGE]  Grey Wolf Increases Credit Faci! lity  Grey Wolf has amended its $50 million credit facility with its existing lender to increase the amount available under the facility to $75 million and extended the term to January 2006.   Wellstream Achieves ISO 14001 at UK Facility  Halliburton's Wellstream business unit achieves ISO 14001 and OHSAS 18001 certifications at its UK facility.  Landmark and SGI Jointly Market GeoProbe Software  Landmark and SGI team up to market the GeoProbe visualization software that was developed by Magic Earth.    [IMAGE]   [IMAGE]  advertisement  A National-Oilwell designed, 1992 built modular offshore drilling rig is available for sale direct from the manufacturer.  This rig drilled only 5 wells from the Draugen platform in the Norwegian sector of the North Sea.  Click on the link below for full details, photos and seller contact information:   http://www.rigzone.com/market/surplus_listing.asp?eq_id=397            Last 7 Days Top Stories [IMAGE]      [IMAGE]     [IMAGE]  Devon Energy to Sell Latin American Assets  Devon Energy is planning to sell several of its Latin American assets, located in Argentina and Brazil.  PDVSA to Spend $375 Million Offshore Trinidad  PDVSA plans to spend $375 million over the next three years on a natural gas exploration project offshore Trinidad.  Murphy Plans to Spend $866 Million in 2002  Murphy Oil Corporation announces a capital program of $866 million for 2002, essentially level with spending during 2001.  Energy Partners to Acquire Hall-Houston  Energy Partners has entered into an agreement to acquire Hall-Houston Oil Company in a deal valued at approximately $88.3 million.  Conoco To Dev! elop Deepwater Magnolia Field  Conoco and Ocean Energy to develop the Magnolia Field in the deepwater Gulf of Mexico at a cost of $600 million.  Landmark Awarded Brazilian E?Data Management Contract  Landmark has been awarded a four-year E?data management contract by the Brazilian Geological Service to organize and manage all Brazilian seismic and well E?data on behalf of ANP.  Santos and Esenjay Make Major Gas Discovery in Texas  The Runnells #7 well tested at 22 million cubic feet of natural gas and over 500 barrels of condensate per day.  Sakhalin-2 Reports 22 Percent Rise in Production  A consortium led by Shell reports that production offshore Russia's Sakhalin Island has increased by 22 percent this year from 1.67 million tons to 2.0 m! illion.  Burlington to Spend $1.3 Billion in 2002  Burlington Resources plans to spend $1.3 billion in 2002.  Most of the E?budget will be spent on development programs in Canada, Algeria, the East Irish Sea and the United States.  Petrobras Looking to Increase Production Outside Brazil  Petrobras is in the market to purchase a medium-sized oil company with assets in the Gulf of Mexico.  ExxonMobil Completes Several Wells in the Gulf of Mexico  ExxonMobil Corporation announced the completion of the Hawkes and Timber Wolf exploration wells in the Mississippi Canyon area of the Gulf of Mexico.  Nexen Plans to Spend $1.24 Billion in 2002  Nexen Inc. announced a 2002 capital investment ! program designed to deliver long-term value growth for shareholders.    [IMAGE]   [IMAGE]  advertisement  "From The Rigzone Career Center" I am a 1983 Louisiana Tech Petroleum Engineering graduate with 18 years of Amoco, Conoco and Ocean Energy deepwater drilling engineering  experience.  I have been and would like to continue to be an effective member of a drilling team involved with planning, rig selection, and operational performance measurement.  Click here for detailed information regarding my experience and qualifications.            Upcoming Oil & Gas Industry Events [IMAGE]      [IMAGE]     [IMAGE]  Jan. 22    Alliances and Partnering in Oil & Gas   Singapore Feb. 7     Marine Construction 2002  Houston Feb. 10    2002 SPE International Petroleum Conference & Exhibition in Mexico  Villahermosa Feb. 26    2002 IADC/SPE Drilling Conference and Exhibition DallasMar. 10    AAPG Annual Meeting  Houston Apr. 9     2002 SPE/ICoTA Coiled Tubing Conference and Exhibition  Houston May. 6     Offshore Technology Conference 2002  Houston Aug. 27    ONS 2002 Conference and Exhibition  Stavanger Oct. 6     Society of Exploration Geophysicists Annual Meeting  Salt Lake City Oct. 15    Permian Basin International Oil Show  Odessa  list your conference  view upcoming events   [IMAGE]   [IMAGE]    [IMAGE]    [IMAGE] [IMAGE]  Halliburton  INTEC Quest Offshore  Horizon Offshore  Global Completion Service   [IMAGE]   [IMAGE]   promote your company      [IMAGE] [IMAGE]  [IMAGE]  Progressing Cavity Pumps  [IMAGE] [IMAGE]  Oil and Gas Journal Databook, 2001 Ed.  [IMAGE] [IMAGE]  Formation Invasion  [IMAGE]  [IMAGE]   [IMAGE]   more products   [IMAGE]      [IMAGE] [IMAGE]  featured equipment: ME Portable Top Drive  [IMAGE]   Cabot 250 Workover and Drilling Rig   [IMAGE]   [IMAGE]   [IMAGE] more equipment        [IMAGE] [IMAGE]   featured jobs:  - Forward Trader  - Estimator  - Control System Specialist   more hot jobs >>   featured candidates:  - International Purchasing & Materials Professional  - Petroleum Engineer  - Oilfield Consultant   search fo! r candidates >>   [IMAGE]   [IMAGE]     [IMAGE] [IMAGE]   Drillships:  To 5000':   50.0% (7/14) +5000':   100.0% (25/25)  Semisubs:  2nd Gen:   68.5% (50/73) 3rd Gen:   82.0% (41/50) 4th Gen:   100.0% (38/38) 5th Gen:   100.0% (7/7)  Jackups:  To 200':   53.7%  (36/67) 200' MC:   58.3% (14/24) 200' MS:   14.3% (3/21) 300' IC:   87.5% (84/96) +300' IC:   88.9% (48/54) Severe Env.:   81.0% (17/21)  [IMAGE]   [IMAGE]   view complete utilization report      [IMAGE] [IMAGE]  Light Crude Oil:  $19.25/BBL  (-0.57%) Brent Crude Oil:  $19.13/BBL  (5.11%) Natural Gas:  $2.74/MMBtu  (4.58%) Unlea! ded Gasoline:  $0.55/gal  (-1.79%) prices from:  12/20/2001 change since:  12/19/2001  [IMAGE]   [IMAGE]    [IMAGE] 	[IMAGE]					[IMAGE]					  Promotional Opportunities Become a Sponsor, feature your job opening or, advertise your  upcoming industry conference.  Click here  for more information, send your press release to  info@rigzone.com  or call us at 281-345-4040.   Member Services If you no longer wish to receive this newsletter, you may unsubscribe by clicking here  or by logging in to Rigzone and updating your profile.   You can also change the format you receive (HTML or Text) and your email address by logging in and updating your account.   Click here to log in .  					[IMAGE]		",1,0,1
122,"   .disclaimer {  font-family: Arial; font-size: 10pt; font-style: normal; line-height: normal; font-weight: bold; color: #FFFFFF; text-decoration: none} .header {  font-family: Arial; font-size: 10pt; font-style: normal; line-height: normal; font-weight: bold; color: #FFFFFF; text-decoration: none} .letterbold {  font-family: Arial; font-size: 9pt; font-style: normal; line-height: normal; font-weight: bold; color: #000000; text-decoration: none} .pricebold {  font-family: Arial; font-size: 9pt; font-style: normal; line-height: normal; font-weight: bold; color: #ff0000; text-decoration: none} .text {  font-family: Arial; font-size: 9pt; font-style: normal; line-height: normal; font-weight: normal; color: #000000; text-decoration: none} .linked {  font-family: Arial; font-size: 8pt; font-style: normal; line-height: normal; font-weight: normal; color: #000000; text-decoration: none} .letter {  font-family: Arial; font-size: 9pt; font-style: normal; line-height: normal; font-weight: normal; color: #333333; text-decoration: none} .footer {  font-family: Arial; font-size: 8pt; font-style: normal; line-height: normal; font-weight: normal; color: #FFFFFF; text-decoration: none} .name {  font-family: Arial; font-size: 14pt; font-style: normal; line-height: normal; font-weight: bold; color: #000000; text-decoration: none} .exclusive {  FONT-WEIGHT: bold; FONT-SIZE: 9pt; COLOR: #FF0000; LINE-HEIGHT: normal; FONT-STYLE: normal; FONT-FAMILY: Arial; TEXT-DECORATION: none} .letter02 {  font-family: Arial, Helvetica, sans-serif; font-size: 12px; font-style: italic; line-height: normal; font-weight: normal; color: #000000; text-decoration: none} .footer02 { font-family: Arial; font-size: 8pt; font-style: normal; line-height: normal; font-weight: bold; color: #000000; text-decoration: underline}       1-800-FLOWERS.COM      Let the savings begin!      Martini Glass with Star Floaters Gift Set  Cookies for Santa Set with Oatmeal Cookies  My First Christmas By Gund  Animated Musical Cookie Jar with   Square Bowl with Pear Candles Gift Set  Martini  Glass withStar Floaters Gift Set  Was $24.99 Now $19.99 Cookies  for Santa Set with Oatmeal Cookies  Was $39.99 Now $24.99 My  First ChristmasTMBy Gund  Was $19.99 Now $15.99 Animated  Musical Cookie Jar with "M&M's"  Was $59.99 Now $49.99 Square  Bowl with Pear Candles Gift Set  Was $34.99 Now $19.99               Dear Jane,  The holidays may be done, but the sale has just  begun! The shopping spirit is still in full swing,  and we've put together a selection of gifts to  keep the smiles shining bright. Visit our Post-Holiday Sale Collection  and find gifts  that will give that special someone another reason  to smile, let you get a jump on next year's holiday  rush, or just because you remembered that special  gift you wanted to treat yourself to. Now you  might find what you were looking for, and the  best part is it's on sale!   After all, there may be 364 shopping days left  until next year's holidays, but since the savings  are already here, why wait?  From your friends at 1-800-FLOWERS.COM Call 1-800-FLOWERS (1-800-356-9377), Click  (www.1800flowers.com) or Come in! AOL Keyword: 1800flowers  Offer valid through 1/5/02.  This email was sent to JTHOLT@ECT.ENRON.COM Click  here to share this email with a friend           Christmas Dried Floral Wall Basket  Snowman Cookie Jar  Holiday Tree with Snowman  Christmas Bouquet with Holiday Magic<sup>TM</sup> CD  Snowman Set of Four Mugs  Christmas  DriedFloral Wall Basket  Was $29.99 Now $19.99 Snowman  Cookie Jar   Was $19.99 Now $14.99 Holiday  Tree with Snowman  Was $44.99 Now $34.99 Christmas  Bouquet w/ Holiday Magic? CD  Was $49.99 Now $44.99 Snowman  Set ofFour Mugs  Was $19.99 Now $15.99               Register  Now  Personalized  Greetings  Gift  Certificates  Member  Benefits    Remove  Me  Contact  Us  Security  & Privacy  Disclaimer*  Store  Locator       	",0,0,1
123,"Will you be moving back to Omah?.  How does this affect your pension with Enron?Jane.M.Tholt@enron.com wrote:> I think it's over>>     -----Original Message----->    From:   John Maliszewski <jmalisz@qwest.com>@ENRON>    Sent:   Wednesday, November 21, 2001 9:52 AM>    To:     Tholt, Jane M.>    Subject:  misc>>    Hey, we will call you tomorrow from Jean's house.  Will you be home or>    are you going somewhere for Thanksgiving?  What is the status of your>    stock price 2day?>> **********************************************************************> This e-mail is the property of Enron Corp. and/or its relevant affiliate and may contain confidential and privileged material for the sole use of the intended recipient (s). Any review, use, distribution or disclosure by others is strictly prohibited. If you are not the intended recipient (or authorized to receive for the recipient), please contact the sender or reply to Enron Corp. at enron.messaging.administration@enron.com and delete all copies of the message. This e-mail (and any attachments hereto) are not intended to be an offer (or an acceptance) and do not create or evidence a binding and enforceable contract between Enron Corp. (or any of its affiliates) and the intended recipient or any other party, and may not be relied on by anyone as the basis of a contract by estoppel or otherwise. Thank you.> **********************************************************************",1,0,0
124,"<!--============================================A SPECIAL OFFERbrought to you by CBS SportsLine.com============================================Dear Janie,What better way to celebrate than with fantastic deals from Pizza Hut.So order your favorite Pizza Hut pizza for a big party or game, and havea Happy New Year!To access and print coupons, click here:<A HREF="http://www.sportsline.com/links/6/1/205/excl1231ph3.cgi">http://www.sportsline.com/links/6/1/205/excl1231ph3.cgi</A>And thanks again for choosing Pizza Hut.<A HREF="http://www.sportsline.com/links/6/1/205/excl1231ph2.cgi">http://www.sportsline.com/links/6/1/205/excl1231ph2.cgi</A>*********************************************************************You received this e-mail because you registered on CBS SportsLine.com.If you do not want to receive these special e-mail offers you can unsubscribeby clicking this link:<AHREF="http://www.sportsline.com/u/newsletters/newsletter.cgi?email=jtholt@enron.com">http://www.sportsline.com/u/newsletters/newsletter.cgi?email=jtholt@enron.com</A>.You are subscribed as [{(jtholt@enron.com)}] .Although we are sending this e-mail to you, SportsLine.com is notresponsible for the advertisers' content and makes no warranties orguarantees about the products or services advertised. SportsLine.comtakes your privacy seriously. To learn more about SportsLine.com's useof personal information, please read our Privacy Statement at <AHREF="http://cbs.sportsline.com/u/userservices/privacy.htm">http://cbs.sportsline.com/u/userservices/privacy.htm</A>**********************************************************************--><html><head><TITLE>Pizza Hut</TITLE></head><BODY BGCOLOR="#FFFFFF" link="#330099" vlink="#330099" alink="#330099"><!--  Header image goes here --><table width="600" border="0" cellspacing="0" cellpadding="0"><tr><td width="600"><img src="http://images.sportsline.com/images/newsletter/ee-header1.gif" width="600" height="64"border="0" alt=""></td></tr></table><!-- End of header image --><table width="600" border="0" cellspacing="0" cellpadding="0" align="left" bgcolor="White"><tr><td width="5" bgcolor="#03037B">&nbsp;</td><td width="10">&nbsp;</td><td width="570">	<!-- Content -->	<table width="525" border="0" cellspacing="0" cellpadding="0" align="center">	<tr><td colspan="5"><img src="http://images.sportsline.com/images/sales/pizzahut_header2.gif" width="525" height="210"border="0"></td></tr>	<tr><td width="12" bgcolor="#FF0000"><spacer type="block" width="12"></td>		<td width="15"><spacer type="block" width="15"></td>		<td width="473"><br>		<font face="Arial" size="2" color="Black"><b>		Dear Janie,	<p>		What better way to celebrate than with fantastic deals from Pizza Hut<SUP><FONT SIZE="-2">&reg;</FONT></SUP>.		So order your favorite Pizza Hut<SUP><FONT SIZE="-2">&reg;</FONT></SUP> pizza for a big party or game, and		have a Happy New Year!</p>		</b>		</font>		<p></p>		<hr width="473" size="1" color="Black">		<img src="http://images.sportsline.com/images/sales/pizzahut_buttons.gif" width="105" height="83" border="0"align="left" hspace="10" usemap="#buttons">		<font face="Verdana" size="1" color="Black">		<b>Sign up with Pizza Hut<SUP><FONT SIZE="-2">&reg;</FONT></SUP> to get the latest and greatest offers and		updates on new, exciting pizzas sent directly to you.<p>		For more information on Pizza Hut<SUP><FONT SIZE="-2">&reg;</FONT></SUP>, please click here.</b>		<p></font> 	<br>		</td>		<td width="15"><spacer type="block" width="15"></td>		<td width="10" bgcolor="#FF0000"><spacer type="block" width="10"></td>	</tr><map name="buttons"><area coords="3,4,102,36" href="http://www.sportsline.com/links/6/1/205/excl1231ph1.cgi" shape="RECT"><area coords="2,41,113,88" href="http://www.sportsline.com/links/6/1/205/excl1231ph2.cgi"></map>	<tr><td width="12" bgcolor="#FF0000"><spacer type="block" width="12"></td>	<td width="503" colspan="3" align="center"><img src="http://images.sportsline.com/images/sales/all_coupons3.gif"width="501" height="344" border="0" alt="">		</td>		<td width="10" bgcolor="#FF0000"><spacer type="block" width="10"></td>	</tr>	<tr><td width="12" bgcolor="#FF0000"><spacer type="block" width="12"></td><td width="503" colspan="3"><font face="Verdana" size="1" color="Black">&nbsp; BA<img src="http://images.sportsline.com/images/sales/pizzahut_barcode_asterick.gif" border="0" width="14" height="11"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_B.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_A.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_N.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_9.gif" border="0" alt=""><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_Q.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_asterick.gif" border="0"> N9Q&nbsp; &nbsp;&nbsp;&nbsp; BB<img src="http://images.sportsline.com/images/sales/pizzahut_barcode_asterick.gif" border="0" width="14" height="11"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_B.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_B.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_N.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_9.gif" border="0" alt=""><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_Q.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_asterick.gif" border="0">N9Q&nbsp; &nbsp;&nbsp;&nbsp; BC<img src="http://images.sportsline.com/images/sales/pizzahut_barcode_asterick.gif" border="0" width="14" height="11"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_B.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_C.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_N.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_9.gif" border="0" alt=""><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_Q.gif" border="0"><imgsrc="http://images.sportsline.com/images/sales/pizzahut_barcode_asterick.gif" border="0"> N9Q		</td>		<td width="10" bgcolor="#FF0000"><spacer type="block" width="10"></td>	</tr><tr><td colspan="5"><img src="http://images.sportsline.com/images/sales/pizzahut_bottom4.gif" width="525" height="39"border="0" alt=""></td></tr></table><br><div align="center"><font face="Arial" size="2"><a href="http://www.sportsline.com/u/newsletters/pizzahut4.html"><b>Please click here if you havetrouble printing these coupons.</b></a>  </font></div><!-- Content --><p><br><FONT face="Arial, Helvetica, sans-serif" size=1>You received this e-mail because you registered on CBS SportsLine.com. If you do not want to receive these special e-mailoffers you can unsubscribe by clicking this link: <ahref="http://www.sportsline.com/u/newsletters/newsletter.cgi?email=jtholt@enron.com">http://www.sportsline.com/u/newsletters/newsletter.cgi?email=jtholt@enron.com</a>.You are subscribed as [{(jtholt@enron.com)}] .<p>Although we are sending this e-mail to you, SportsLine.com is not responsible for the advertisers' content and makes nowarranties or guarantees about the products or services advertised. SportsLine.com takes your privacy seriously. To learn moreabout SportsLine.com's use of personal information, please read our Privacy Statement at <ahref="http://cbs.sportsline.com/u/userservices/privacy.htm">http://cbs.sportsline.com/u/userservices/privacy.htm</a></font><br><img src="http://cbs.sportsline.com/newsletters/pizzahut_12-28-01.gif" width="1" height="1" border="0" alt=""></td><td width="10">&nbsp;</td><td width="5" bgcolor="#03037B">&nbsp;</td></tr></table><br clear="all"><!-- Bottom bar image table --><table width="600" border="0" cellspacing="0" cellpadding="0" align="left"><tr><td width="600"><img src="http://images.sportsline.com/images/newsletter/ee-footer.gif" width="600" height="7" border="0"alt=""></td></tr></table><!-- PLEASE DO NOT REMOVE --><!-- [{(jtholt@enron.com)}] --></body></html><!--Deployed By yelvyp 12.31.2001 16:21:34 Log#:20011231162025_12343_yelvyp-->",0,1,0
125,"Critical Migration Information:1. Your scheduled Outlook Migration Date is THE EVENING OF : May 14th2. You need to press the "Save My Data" button (only once) to send us your pre-migration information.3. You must be connected to the network before you press the button.4. If a POP-UP BOX appears, prompting you to "ABORT, CANCEL OR TRUST SIGNER" please  select TRUST SIGNER.5. Any information you Add to your Personal Address Book, Journal or calendar after you click on the button will need to be manually re-added into Outlook after you have been migrated.6. Clicking this button does not complete your migration to Outlook. Your migration will be completed  the evening of your migration date.    Failure to click on the button means you WILL NOT get your Calendar, Contacts, Journal and ToDo information imported into Outlook the day of your migration and could result in up to a 2 week delay to restore this information.If you encounter any errors please contact the resolution center @ 713-853-1411 ",1,0,1
